zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,delta zcr,delta energy,delta energy_entropy,delta spectral_centroid,delta spectral_spread,delta spectral_entropy,delta spectral_flux,delta spectral_rolloff,delta mfcc_1,delta mfcc_2,delta mfcc_3,delta mfcc_4,delta mfcc_5,delta mfcc_6,delta mfcc_7,delta mfcc_8,delta mfcc_9,delta mfcc_10,delta mfcc_11,delta mfcc_12,delta mfcc_13,delta chroma_1,delta chroma_2,delta chroma_3,delta chroma_4,delta chroma_5,delta chroma_6,delta chroma_7,delta chroma_8,delta chroma_9,delta chroma_10,delta chroma_11,delta chroma_12,delta chroma_std,sound_filepath,label
0.06685990167920638,0.02215184780495535,2.9438516188106103,0.16034643563441475,0.19254705779075523,0.5189629125495637,0.00784323294721477,0.10802953147851212,-27.825052295153768,2.0954550483076653,0.09532006801357885,-0.2702558242718604,-0.07497908193254431,-0.09355990283623686,-0.2002966705060409,-0.18858515014017593,-0.21058285015754744,-0.14700023538083595,-0.03927446269415006,-0.017630222471957595,-0.06398005500474706,0.01083906030649491,0.004247342594897235,0.021295677549331107,0.02410724441907727,0.03828755696621326,0.01671074210756972,0.02810851396362047,0.0025120861889021177,0.00872047570817492,0.014020975404410881,0.016292465913508872,0.004224522134694511,0.02367636471841277,3.0835374341445136e-05,-2.6367590861693054e-07,-0.0004590894254181666,-9.356788798308448e-05,2.1582087266886037e-05,-8.901963509242759e-05,2.5079582691780075e-05,7.929096259228574e-05,-0.007134750742204301,0.00373137685876626,-0.0011293053003164665,0.0036381647071269427,-0.0008231730776009923,-0.00265815461287615,0.003558143712274005,0.004455399160651576,-0.0030900479243831666,-0.0052847007562045875,-0.0009886149831932866,0.0034935954654666305,0.0006499246915220642,-6.94992426955813e-06,7.713021646924057e-05,1.9270506282848642e-05,0.0003936578707970199,1.4331285788856758e-05,9.437929699874165e-05,0.0002279465263702564,-2.4478252819123733e-06,-5.796206071632751e-05,0.00012634551712468485,7.461057911721557e-05,3.42527244536036e-05,5.411676134785056e-05,w01n04.wav,neutro
0.09589208432221137,0.036079770336924034,2.975027396831964,0.1922110352269627,0.22942708089755767,0.5067467495893412,0.005765548208146619,0.11866536367443811,-24.46889436211314,2.204424870082955,-0.673654369922184,-0.4232041656084702,-0.24381748879475906,-0.14815375455840618,-0.2162885256418185,0.04952756732985281,-0.16349604974536483,-0.14065437398326544,-0.04028519423612183,-0.016835762836289153,-0.17152025747577318,0.01294270100554097,0.00652862192469404,0.012318502094323577,0.01803622683585419,0.01602036820883073,0.015095153880540356,0.022629763606503792,0.005164708411480537,0.010382740010839215,0.016504280223899662,0.03252190589017483,0.01441679222687283,0.023133274514040857,-0.002204616315324119,0.0007097223745278501,0.012753204141006313,-0.00178762763174088,-0.0010653654096090964,-0.004042610324383219,0.00010976488597478254,7.11681426041767e-19,0.03558431499554242,-0.011787776432416313,-0.011348614108909081,-0.00987234421350667,-0.001732447880715391,0.0033599226171978492,0.00664983018008707,0.002988103462445445,0.004327369197923883,0.0077120498844621,-0.00016852644249628964,-0.00426781209179016,-0.005291740098545274,-8.57934326725631e-05,-5.599367864217022e-05,-0.0005478038426812137,-0.0010345417174479877,-0.000705247059762435,-0.00024933672854578356,-2.4356751399952816e-05,1.7481623932172964e-05,-2.2070873016371282e-05,0.0017685702477664384,-1.2352237165192204e-05,-3.1332921613538785e-05,5.4704609685346205e-05,m02a08aug.wav,raiva
0.04423169993950394,0.029961187149399115,2.9254416063465443,0.14994515905595407,0.20633243715385688,0.29600797447469573,0.007707674371264946,0.06418632788868724,-28.320393873902947,2.995094088146165,0.7568553998084541,0.21795376304522235,-0.0202481929765736,-0.034060807215235495,-0.035360549375866385,-0.0312712894571948,-0.10259604761867017,-0.12692130006077262,-0.0754858707083021,-0.1515958673157704,-0.04193782393039907,0.05719857432250972,0.0022587700374374596,0.025631889588287386,0.011421689785896815,0.07536218871396945,0.011255625930086149,0.012648312524133723,0.00039587014339372044,0.0025797790512764947,0.00706359371344637,0.037944301957803996,0.003190190389114391,0.04029821464172731,-3.024803387780793e-06,-1.3543750896335347e-08,-0.0001391402929337963,6.8383878774352e-05,5.970579088419729e-05,-0.00017448614800897905,2.344652772505393e-05,-3.024803387779699e-05,-0.0020163824451672006,-3.302881195431576e-05,-0.0015817811257220512,0.0024838066121014505,0.003037838141626661,0.0017390948298221986,0.00023021577750847677,-0.00011181609175275886,0.0008350104610487115,-0.0012170610373248133,-0.0025431756181283354,-0.0007870246850693794,-0.0021547523837659372,-5.7462425049002024e-05,-2.636567289293195e-06,7.892956828642634e-05,-1.9973570642805375e-05,8.771969214594828e-05,7.676162333023135e-05,-2.9149403825020666e-05,3.4286109454734926e-06,-0.00010621166843273492,-4.992323404197502e-06,1.1533083758574935e-05,-4.2171766406669637e-07,2.5589941457154902e-05,w03s10.wav,tristeza
0.10005490399426559,0.010926469190007804,3.052469975949438,0.19726908593260375,0.2161024138360028,0.6999716190166272,0.006549144940868194,0.14914059997864845,-27.2057964996644,2.043888811621183,0.9803035936784719,-0.2653104395112336,-0.3843069884063882,-0.3038779382770261,-0.2440886576310717,0.006899870992687625,-0.22414589704445342,-0.08066563165383668,-0.028260115550481028,-0.17695797191861032,-0.23847295774574076,0.04155960374475563,0.003346759041786565,0.018345045745406675,0.016612235559760328,0.012548505914064196,0.008001463592975423,0.01835239871322365,0.001150908289583171,0.011495725141071706,0.024427675003137143,0.022669214601505047,0.014628204570382553,0.026575868163243768,-0.0013382848602235809,1.977038052178772e-05,0.0002627766599001957,-0.0015422359922202412,-0.0008851628742757375,-0.0068807486780545985,1.5246575887630548e-05,-0.003919535146181888,0.03639071059979375,-0.001321386466958518,0.019486081289892848,-0.0022026095312833102,0.0013649573896627662,-0.007895727557761755,-0.0013785812712309492,-0.0016743883838727168,-0.001376472385751482,-0.0031648277743138715,0.0019467027803643292,0.002793051201433237,0.00039081511645438534,-0.00011939881423189539,-7.26367395653664e-06,-0.00012002318026112777,-1.656069390343027e-05,-0.0002072784639572572,0.00011796055068110608,9.266465068162336e-05,2.9144689283129232e-05,9.367866764123966e-06,6.277952010424681e-07,-2.6101202984728682e-05,3.832086039582314e-06,-3.588606353735086e-05,m01s04aug.wav,tristeza
0.3723825693265422,0.004457644522473302,3.230305201030664,0.4171264412825108,0.2741046555394646,2.585431906186589,0.0010836488411711542,0.6644029428409735,-29.464580884716685,0.20628342444194497,-0.14671390317360936,-0.14948669599977127,-0.03811536048240107,-0.08455659184636023,-0.07721871519086912,0.013517617264953626,-0.009235609334922748,-0.19212115269824193,-0.08605051811451629,-0.03098610246293931,-0.006064002753502223,0.005830047668412298,0.004404696166572871,0.0089811673682822,0.009206141119990841,0.006555786413219337,0.007015269910238607,0.005634327698564318,0.0030182050666733976,0.002918177221568514,0.003032605110505925,0.003086799912069011,0.004475693242628577,0.007777786783126683,-0.0006342329684054406,-6.413091832651198e-07,-0.0006055617403051925,-0.00017295634375942892,5.726242152916559e-05,-0.004209634334895462,1.3884490504902247e-06,-0.0006049606775559571,-0.0023762342749171182,0.004224695488747729,0.0030945030281627982,0.0006940457536189257,0.0007258803739290983,-0.0002730974856469352,0.00042933893760442474,-0.0005409105822330844,-0.0028801919594820115,-0.0025418543633197723,-0.0019995541603209576,-0.0005279469844482669,4.403958713694549e-06,-1.0592978010807007e-05,-1.5197275589144606e-06,0.0001818117818603824,0.00035143520761506727,0.00014338275698231207,6.735448927582519e-07,5.4827534299846425e-06,2.732906214494848e-07,-3.5974728391223337e-06,-9.282104747611638e-07,1.1933434942382287e-06,-1.0391722257161989e-05,0.00010372908444507014,w02a11aug.wav,raiva
0.19104933179343342,0.017814793927979775,3.117708656049925,0.30110850877085577,0.2621381810206185,1.3677005604264276,0.0032549920952001797,0.3753918495297806,-27.93339999624924,1.7829454693897124,0.30917049454461,0.2089998247060967,-0.012337667178501452,-0.050821130688702955,-0.006194850648190317,-0.09407153766874492,-0.2071781395689306,-0.1484773192216162,-0.15047218673486148,-0.026522241349161826,-0.07557505315483998,0.015441654460763283,0.002752214443151281,0.036814798694275244,0.02122765357601438,0.05287712855233689,0.014098434654220327,0.01326294565098121,0.0033828299494958196,0.0030648883887316384,0.004966246730857041,0.007447724927345287,0.0036389379424189325,0.025347301975144378,-0.00037122587031842896,-1.2046235534906697e-06,0.0001225585011652607,-0.00015654048116119367,-1.109283151124917e-06,-0.003672848625506575,3.860288207600041e-06,-0.0002969806962547435,-0.016290063880665815,-0.0043914473065733385,0.0027207464504087763,-8.777933438035466e-05,-0.0012218531144137957,0.0014364795276367607,0.003100452915459916,0.0037850340302864253,0.0003088402632886327,0.0008147803968292404,-0.0014912274184926766,-0.00013935262015944618,0.001500714890391181,-3.514095725051643e-05,-4.694796791114524e-06,-8.318133637074538e-06,1.1089424765948863e-05,0.0004107272898226029,-6.61505978379395e-06,-2.4111079625478052e-05,1.2688398479653958e-05,-6.378547699622656e-06,-2.3803714457653643e-06,-1.0389482199627544e-05,4.834617201291911e-06,0.00011467400706348354,w03n04aug.wav,neutro
0.06122583828167675,0.01992485667665394,2.9591408925635685,0.15484175748378104,0.18499144028475653,0.5161863791237464,0.005049763674132937,0.11370324035733793,-26.782401823552483,1.2335049607640927,-0.5891904892817655,-0.32829521412845936,-0.19476101474360388,-0.15044799865147096,-0.1629239951438087,-0.24963316124235452,-0.34984001018633953,-0.3746599101157744,-0.1625009315958084,0.1212141618529891,0.07134817463947309,0.007042692036955457,0.00683157352390333,0.013932128072592365,0.03821999917447499,0.034727062958628034,0.017035242270888942,0.019672450215810388,0.005432252301060191,0.010241427951938203,0.00668757100873751,0.005963220726096576,0.004890917021761219,0.022807029336125263,-0.0007929096259228593,-8.139159454407352e-08,0.0029989964544368817,-0.0007808043005259741,-0.00011523362916776635,-0.006812825325307642,1.6782700103698762e-05,-0.0017796416048490836,-0.008028203514989712,0.009978304248162415,-0.0031059244531236227,0.0074575671685178655,0.0025984850986408704,-0.008332051471468272,0.00040535629568790477,-0.0023176498570903342,0.0032871768699510805,0.0009199473658742772,-0.002123080967231306,0.003024861713040746,-0.004286942919314111,9.956262663816852e-06,-3.543802636327401e-05,-4.139311189068643e-05,-2.463063129663935e-05,0.0009408439140362307,1.73120755044221e-05,-7.384333546714793e-05,1.2069873310896363e-05,2.685001938509419e-05,2.03121723491055e-05,1.74620999559987e-05,1.3466191598517736e-05,0.00024213630188685438,w03h11.wav,felicidade
0.07577706816145556,0.019252010019428355,3.040062454223667,0.21026810527408055,0.21599786772403026,0.5853995272353368,0.004222725066324481,0.10890440855521609,-27.968718174997413,0.7416831058552219,-0.6876343553801864,-0.3165064850532213,-0.073536209285486,-0.2930094897140336,-0.22415569394439924,-0.31707322744146677,-0.09935466342838879,0.001027642471667975,0.27652165851947363,0.20337228766060836,0.07672773522573503,0.00592295554172695,0.007904287275672632,0.007609380136703838,0.004173303674103902,0.04423516624864548,0.010084096193323521,0.024903863407399644,0.022133498855629964,0.012353057256494875,0.009890477256538212,0.005462230509360375,0.0041482750687472265,0.027517356077525475,-0.0012233223827792974,0.00014952973211821666,0.0009591308839766127,-0.0033323991637735427,-0.0016771277424106903,-0.007671971488815198,7.085172586171615e-05,-0.0016655562958027977,0.12871857050743277,0.000824369510049317,-0.017726460082045238,-0.020942171151059688,0.0016337740099561012,0.004032916868921511,0.000501606535335363,-0.00405321301049791,-0.004065688115854042,-0.009334507803380233,-0.008801235532627488,-0.011450152284264922,-0.0042482260958836724,4.965661824835147e-05,0.0001575369191542657,3.9499138256809724e-05,5.2384974493843766e-05,-0.0015419722740524753,1.045828482566356e-05,-0.0005112501695036419,0.0006874061972886472,0.0010374424910437913,0.00010143041760542212,0.00010213427346515416,2.5687110057539915e-05,-0.00013094175319342699,w04h08aug.wav,felicidade
0.08840133324026246,0.021709465328009842,3.0464033750548247,0.17477172048952236,0.1848801351964585,0.7453317124389341,0.006909703288059115,0.12391805109590955,-27.420835984414058,2.016217868531615,1.036194215373579,-0.1420872048888184,-0.04555149057069901,-0.3191643900184143,-0.05349554430657598,-0.10747833183993119,0.1503252707934779,-0.05343515592685239,-0.016978407459031116,-0.2311513875966448,-0.1812096015985711,0.04339236672260341,0.002108626805074072,0.010697350229007096,0.013507292091122601,0.008669276051808799,0.0036089922230742285,0.014610748779622158,0.0008697475455579214,0.006265806087274322,0.0304702355774979,0.043801040622925405,0.00994134081893536,0.026274440207928077,-2.6176183163479658e-05,3.7694165908789355e-08,-0.0001766737341602572,0.0009479897065583348,0.0008328773109473273,-0.003572736857785987,6.785110913626444e-06,-0.0011430266648052472,-0.001639121747908931,0.011424774963794997,-0.00265373949753273,0.007949886370434858,0.0026728547882232823,-0.002233078871677533,0.0044022229648854475,-0.0016047801707393043,-0.0024266263844518296,-0.0005315478481369664,-0.0003364472260000791,0.0008881700557081369,-0.0030195167597773607,0.0006911667826574431,-1.2368935666275976e-05,1.8095881311046834e-05,0.00012113916892051334,-6.605542517315652e-05,-2.1771960513733026e-05,-0.00014400700312255466,-2.8697711496911445e-06,-2.608504010942604e-06,0.00015005139861007483,0.00017089842929152166,-7.996066188755209e-05,0.00018562955257359217,m03a04.wav,raiva
0.07419711197033062,0.0182529661877745,2.992950198797377,0.15780812124718838,0.18970444965997355,0.4284730691131832,0.007504705675400577,0.11098398169336385,-28.340094928459635,1.8991637340005827,-0.8189426748151586,-0.27038647674608596,-0.2175513788272538,-0.1833734441715505,-0.014420765235854435,-0.07809504070828344,-0.0572499283142883,-0.27619668822819976,-0.24576061106173322,-0.11459017139278976,-0.05915139941947887,0.012866740745516672,0.008897816547986338,0.02824394937696478,0.030122656154042568,0.028195405665872416,0.009858959379449578,0.02462283783852027,0.003278018011326876,0.007945309447682118,0.01095550386228086,0.014384415329912683,0.008486869465657895,0.02426311938464577,-7.890791446381962e-05,2.7856671105259203e-09,-0.0007512406000201875,-0.00013945687636992218,-3.525928973370978e-05,-0.0012033930557764033,3.0291902795577772e-05,-0.0002682869091769905,-0.0021147124948204584,0.005003083748453837,-0.003388217492023094,-0.0005123021968481813,-0.0017204480510361845,-0.002401927767941204,0.002905774703343293,-0.0010643525469298234,-0.00045358999180717237,0.001948163156351466,-0.001740232257905495,0.0011869398804348389,0.0008032378434170571,-8.279199838477259e-05,4.3256823125011165e-05,0.00013093068481421932,-9.774953251661777e-05,-0.0002065565053118405,-1.3635035155944217e-05,0.001736347310917877,-4.520210333031951e-05,5.7029451605624105e-05,-0.00013162490302510939,-0.0004372881903325127,6.4594379178207425e-06,0.0003344257062619509,w01a02.wav,raiva
